2024-01-02 17:01:328 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-03 10:01:496 INFO  ContactUsPage :48 - Getting text Contact us page[[ChromeDriver: chrome on windows (7d0837e858ab0092ae24127f9fe8ce79)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-03 10:01:893 INFO  ContactUsPage :54 - Sending name to name field:asha
2024-01-03 10:01:43 INFO  ContactUsPage :59 - Sending email address to email field:nonu90@gmail.com
2024-01-03 10:01:224 INFO  ContactUsPage :64 - Sending subject to subject field:About product
2024-01-03 10:01:351 INFO  ContactUsPage :69 - Sending message to message field:[[ChromeDriver: chrome on windows (7d0837e858ab0092ae24127f9fe8ce79)] -> name: message]
2024-01-03 10:01:199 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-03 10:01:666 INFO  HomePage :143 - Clicking on header option Home : [[ChromeDriver: chrome on windows (b23d13cd05b4c059117f12481d860c81)] -> xpath: //a[normalize-space()='Test Cases']]
2024-01-03 10:01:100 INFO  TestCasesPage :17 - Getting Home Page URL : 
2024-01-03 10:01:852 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-03 10:01:700 INFO  HomePage :176 - Scrolling down to subscription
2024-01-03 10:01:48 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (bdf70c4a697edddb2b4cc174efcf88fc)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-03 10:01:121 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (bdf70c4a697edddb2b4cc174efcf88fc)] -> xpath: //input[@id='susbscribe_email']]
2024-01-03 10:01:249 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (bdf70c4a697edddb2b4cc174efcf88fc)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-03 10:01:299 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (bdf70c4a697edddb2b4cc174efcf88fc)] -> xpath: //div[@class='alert-success alert']]
2024-01-03 10:01:432 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-03 10:01:882 INFO  HomePage :153 - Clicking on cart option : [[ChromeDriver: chrome on windows (35a4ff5b5e494e03788642ad05db4e9a)] -> xpath: //a[normalize-space()='Cart']]
2024-01-03 10:01:766 INFO  HomePage :176 - Scrolling down to subscription
2024-01-03 10:01:792 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (35a4ff5b5e494e03788642ad05db4e9a)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-03 10:01:71 INFO  HomePage :186 - Sending email to subscription email field : [[ChromeDriver: chrome on windows (35a4ff5b5e494e03788642ad05db4e9a)] -> xpath: //input[@id='susbscribe_email']]
2024-01-03 10:01:187 INFO  HomePage :191 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (35a4ff5b5e494e03788642ad05db4e9a)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-03 10:01:232 INFO  HomePage :195 - Getting subscription success message : [[ChromeDriver: chrome on windows (35a4ff5b5e494e03788642ad05db4e9a)] -> xpath: //div[@class='alert-success alert']]
2024-01-03 10:01:974 INFO  HomePage :112 - Getting Home Page URL : 
